SessionID,ProfileName,IsOptimized,Timestamp,EventType,Payload
11,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
11,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
11,Baseline,False,0.21285,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,0.4143568,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,0.6223296,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,0.8308442,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,1.254208,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.67,2.15,7.81"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,1.254208,gaze_sample,"{""target"": ""room-large-variation""}"
11,Baseline,False,1.371921,gaze_sample,"{""target"": ""Sci-fi platform-fbx""}"
11,Baseline,False,1.466694,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.67,2.14,7.79"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,1.480967,gaze_sample,"{""target"": ""room-large-variation""}"
11,Baseline,False,1.592088,gaze_sample,"{""target"": ""room-large-variation""}"
11,Baseline,False,1.675666,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.66,2.13,7.78"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
11,Baseline,False,1.703563,gaze_sample,"{""target"": ""room-large-variation""}"
11,Baseline,False,1.814989,gaze_sample,"{""target"": ""room-large-variation""}"
