SessionID,ProfileName,IsOptimized,Timestamp,EventType,Payload
13,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
13,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
13,Baseline,False,0.2092994,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,0.409521,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,0.6176198,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,0.8260541,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,1.177036,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.06,7.37"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,1.177036,gaze_sample,"{""target"": ""Roof""}"
13,Baseline,False,1.284635,gaze_sample,"{""target"": ""Roof""}"
13,Baseline,False,1.381225,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.06,7.37"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,1.39539,gaze_sample,"{""target"": ""Roof""}"
13,Baseline,False,1.50711,gaze_sample,"{""target"": ""Roof""}"
13,Baseline,False,1.589356,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.68,2.06,7.37"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
13,Baseline,False,1.617229,gaze_sample,"{""target"": ""Roof""}"
13,Baseline,False,1.728637,gaze_sample,"{""target"": ""Roof""}"
