SessionID,ProfileName,IsOptimized,Timestamp,EventType,Payload
4,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
4,Baseline,False,0,ui_mode_change,"{""mode"": ""Static_HUD""}"
4,Baseline,False,0.2738244,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,0.4748182,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,0.680706,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,0.8955624,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.75,0.94,7.36"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,1.228896,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.72,2.01,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,1.228896,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.333233,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.438814,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.72,2.01,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,1.438814,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.550037,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.647079,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.72,2.01,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,1.660966,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.772218,gaze_sample,"{""target"": ""Sci-fi platform-fbx""}"
4,Baseline,False,1.855348,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,1.883209,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,1.995243,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.064416,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,2.105998,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.21739,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.273383,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,2.329911,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.440403,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.482051,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,2.551647,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.663039,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.691183,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,2.77455,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.885903,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,2.899448,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,2.997022,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.107605,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,3.107605,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.219478,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.317269,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,3.330105,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.441629,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.525038,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,3.552587,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.663862,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.733307,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,3.775252,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.886439,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,3.942585,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,3.997553,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.108686,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.15064,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,4.221178,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.33133,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.359015,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,4.442387,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.553607,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.567504,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,4.664873,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.776223,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,4.776223,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.88725,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,4.984378,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,4.998302,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.109188,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.192694,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,5.220403,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.331587,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.400952,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,5.442759,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.554104,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.6097,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,5.665252,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.776879,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.817933,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.69,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,5.887335,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,5.998574,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.026347,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,6.109478,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.220591,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.234975,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.54"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,6.332035,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.443097,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.70,2.02,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,6.443097,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.554235,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,6.651585,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.71,2.02,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,6.66555,gaze_sample,"{""target"": ""Sci-fi platform-fbx""}"
4,Baseline,False,6.776744,gaze_sample,"{""target"": ""Sci-fi platform-fbx""}"
4,Baseline,False,6.859993,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.71,2.01,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,6.887925,gaze_sample,"{""target"": ""Sci-fi platform-fbx""}"
4,Baseline,False,6.998234,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.06731,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""31.72,2.01,7.53"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,7.109594,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.218992,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.274787,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.04,1.20,-0.30"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,7.330575,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.441937,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.483311,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.03,1.20,-0.30"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,7.552989,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.664174,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.691861,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.03,1.20,-0.30"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,7.775333,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.886216,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,7.900022,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.01,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,7.997442,gaze_sample,"{""target"": ""template-wall-detail-a""}"
4,Baseline,False,8.108815,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.01,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,8.108815,gaze_sample,"{""target"": ""template-wall-detail-a""}"
4,Baseline,False,8.220058,gaze_sample,"{""target"": ""template-wall-detail-a""}"
4,Baseline,False,8.317672,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.01,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,8.331759,gaze_sample,"{""target"": ""template-wall-detail-a""}"
4,Baseline,False,8.442449,gaze_sample,"{""target"": ""template-wall-detail-a""}"
4,Baseline,False,8.526247,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.00,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,8.553694,gaze_sample,"{""target"": ""Sci-fi platform-fbx (2)""}"
4,Baseline,False,8.665054,gaze_sample,"{""target"": ""Sci-fi platform-fbx (2)""}"
4,Baseline,False,8.734454,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.99,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,8.776307,gaze_sample,"{""target"": ""Sci-fi platform-fbx (2)""}"
4,Baseline,False,8.887525,gaze_sample,"{""target"": ""Sci-fi platform-fbx (2)""}"
4,Baseline,False,8.942889,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.99,1.20,-0.31"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,8.99859,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.109864,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.151424,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.98,1.20,-0.32"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,9.220799,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.332666,gaze_sample,"{""target"": ""Sci-fi platform-fbx (3)""}"
4,Baseline,False,9.360156,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.97,1.20,-0.33"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,9.443543,gaze_sample,"{""target"": ""Sci-fi platform-fbx (3)""}"
4,Baseline,False,9.554706,gaze_sample,"{""target"": ""Sci-fi platform-fbx (3)""}"
4,Baseline,False,9.568706,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.96,1.20,-0.34"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,9.665821,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.777137,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.95,1.20,-0.35"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,9.777137,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.887983,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,9.985372,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.96,1.20,-0.34"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,9.999253,gaze_sample,"{""target"": ""Sci-fi platform-fbx (3)""}"
4,Baseline,False,10.1105,gaze_sample,"{""target"": ""Sci-fi platform-fbx (3)""}"
4,Baseline,False,10.19377,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""33.98,1.21,-0.33"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
4,Baseline,False,10.22164,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,10.33397,gaze_sample,"{""target"": ""room-large-variation""}"
4,Baseline,False,10.4022,head_tracking,"{""input_type"": ""HandTracking"",""h"": ""34.00,1.21,-0.32"",""l"": ""0.00,0.00,0.00"",""r"": ""0.00,0.00,0.00""}"
