SessionID,ProfileName,IsOptimized,Timestamp,EventType,Payload
3,Optimized ,True,0,ui_mode_change,"{""mode"": ""Wrist_Diegetic""}"
3,Optimized ,True,0,ui_mode_change,"{""mode"": ""Wrist_Diegetic""}"
3,Optimized ,True,0.1824749,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.75,0.94,7.36"",""l"": ""31.75,0.94,7.36"",""r"": ""31.75,0.94,7.36""}"
3,Optimized ,True,0.3900959,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.75,0.94,7.36"",""l"": ""31.75,0.94,7.36"",""r"": ""31.75,0.94,7.36""}"
3,Optimized ,True,0.5979305,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.75,0.94,7.36"",""l"": ""31.75,0.94,7.36"",""r"": ""31.75,0.94,7.36""}"
3,Optimized ,True,0.8059749,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.75,0.94,7.36"",""l"": ""31.75,0.94,7.36"",""r"": ""31.75,0.94,7.36""}"
3,Optimized ,True,1.186535,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.72,2.23,7.49"",""l"": ""31.75,0.94,7.36"",""r"": ""31.75,0.94,7.36""}"
3,Optimized ,True,1.186535,gaze_sample,"{""target"": ""lasers""}"
3,Optimized ,True,1.286847,gaze_sample,"{""target"": ""lasers""}"
3,Optimized ,True,1.396299,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.72,2.23,7.48"",""l"": ""31.90,1.87,7.33"",""r"": ""31.79,1.88,7.24""}"
3,Optimized ,True,1.396299,gaze_sample,"{""target"": ""lasers""}"
3,Optimized ,True,1.50766,gaze_sample,"{""target"": ""gate-lasers (1)""}"
3,Optimized ,True,1.604805,head_tracking,"{""input_type"": ""Controller"",""h"": ""31.72,2.23,7.48"",""l"": ""31.90,1.86,7.33"",""r"": ""31.79,1.88,7.24""}"
3,Optimized ,True,1.618724,gaze_sample,"{""target"": ""room-large-variation""}"
3,Optimized ,True,1.730242,gaze_sample,"{""target"": ""room-large-variation""}"
